Date,Time,Trade Name,Generic Name,Quantity,Amount,Profit,Dispenser
26/12/2021,3:34 pm,PampersCB Big,Pampers,4,88000,2000,pharouk kaks
26/12/2021,3:34 pm,PampersCB Small,Pampers,8,46800,1200,pharouk kaks
26/12/2021,3:34 pm,Sulbactomax 1.5g Inj.,Sulbactomax 1.5g Inj.,21,70350,4200,pharouk kaks
26/12/2021,3:34 pm,Ascoril Syp 200ml(BIG),Ascoril Syp 200ml(BIG),3,30600,1500,pharouk kaks
26/12/2021,3:34 pm,Postinor 2,Postinor 2,12,80400,2400,pharouk kaks
26/12/2021,3:34 pm,Saraya Mosquito Repellent 60ml,Saraya Mosquito Repellent 60ml,15,78000,3660,pharouk kaks
26/12/2021,3:31 pm,Dicloday Gel 30mg,Dicloday Gel 30mg,3,6300,600,KIKOISHAKA
26/12/2021,3:31 pm,Indomethacin Caps 100s,Indomethacin Caps 100's,1,4500,600,KIKOISHAKA
26/12/2021,3:31 pm,Cotton Wool 500g,Cotton Wool 500g,2,10000,1500,KIKOISHAKA
26/12/2021,3:31 pm,Cotton Wool 200g,Cotton Wool 200g,2,5400,733.33334,KIKOISHAKA
26/12/2021,3:31 pm,Vitamin B Inj.,Vitamin B Inj.,10,8000,3000,KIKOISHAKA
26/12/2021,3:31 pm,Artemether Inj. 80mg,Artemether Inj. 80mg,12,8004,1420.00008,KIKOISHAKA
26/12/2021,3:31 pm,Artesunate Inj 120mg,Artesunate Inj 120mg,3,17400,2400,KIKOISHAKA
26/12/2021,3:24 pm,Zinnia P cycle,Zinnia P cycle,8,21600,1600,pharouk kaks
26/12/2021,3:24 pm,Lydia Fine Tabs,Lydia Fine Tabs,20,22000,2000,pharouk kaks
26/12/2021,3:24 pm,Carvedilol 12.5mg UK,Carvedilol 12.5mg UK,3,45000,4153.8,pharouk kaks
26/12/2021,3:24 pm,Betaserc tabs 8mg 30s,Betaserc tabs 8mg 30's,0.6666666,12666.67,1333.3332,pharouk kaks
26/12/2021,3:24 pm,Prostar 200mg,Prostar 200mg,1.5,68999.85,2999.85,pharouk kaks
26/12/2021,3:24 pm,Nifelat 20mg-R Tab 10x10(Cyprus),Nifelat 20mg-R Tab 10x10(Cyprus),3,51900,929.12622,pharouk kaks
26/12/2021,3:24 pm,Tramadol Caps 10x10,Tramadol Caps 10x10,2,18600,1000,pharouk kaks
26/12/2021,3:24 pm,Auropodox 200mg 10s,Auropodox,3,42000,4500,pharouk kaks
26/12/2021,3:24 pm,Scotts Emulsion Orange 100ml,Scotts Emulsion Orange 100ml,4,23200,1164,pharouk kaks
26/12/2021,3:24 pm,Magna-Biotic Tabs,Magna-Biotic Tabs,2,33000,1400,pharouk kaks
26/12/2021,3:24 pm,Daboral Syp 60ml,Daboral Syp 60ml,2,17600,650,pharouk kaks
26/12/2021,3:24 pm,Candid B Lotion,Candid B Lotion,4,25600,740,pharouk kaks
26/12/2021,3:24 pm,Diclo Denk 100mg Rectal,Diclo Denk 100mg Rectal,1,45600,27870,pharouk kaks
26/12/2021,3:24 pm,Magnesium Susp.,Magnesium Susp.,20,33000,1600,pharouk kaks
26/12/2021,3:24 pm,ELOCOF SYR,ELOCOF SYR,4,8800,800,pharouk kaks
26/12/2021,3:24 pm,Axcel Metronidazloe 400 mg Tabs,Axcel Metronidazloe,2,35000,1000,pharouk kaks
26/12/2021,3:24 pm,Crestor 5mg (Rsuvstatin)Tab 28,Crestor 5mg (Rsuvstatin)Tab 28',1,32000,2000,pharouk kaks
26/12/2021,3:24 pm,Bactoclav Tab 625,Bactolov Tab 625,4,41200,3200,pharouk kaks
26/12/2021,3:24 pm,Benzox 5% 20g Gel,Benzox 5% 20g Gel,3,11400,900,pharouk kaks
26/12/2021,3:24 pm,Ketrozol 200,Ketrozol 200,2,92600,1171.4286,pharouk kaks
26/12/2021,3:24 pm,Sinurhon 20pks 6's,Sinurhon 20pks 6's,3,43500,1500,pharouk kaks
26/12/2021,3:24 pm,Cofta Tabs 100s,Cofta Tabs 100's,4,40000,3200,pharouk kaks
26/12/2021,3:20 pm,Cannula G24 (Y),Cannula G24 (Y),6,2700,720,MOSESI
26/12/2021,3:20 pm,Doxycline Caps 100s,Doxycline Caps 100's,0.2,1500,140,MOSESI
26/12/2021,3:20 pm,Ciprofloxacin Tab 500mg,Ciprofloxacin Tab 500mg,0.2,2000,240,MOSESI
26/12/2021,3:20 pm,Cotton Wool 50g,Cotton Wool 50g,1,1400,441.66667,MOSESI
26/12/2021,3:20 pm,Fluconazole(India) 200mg,Fluconazole(India) 200mg,1,5500,450,MOSESI
26/12/2021,3:20 pm,Syringe 5ml,Syringes 5ml,10,1650,170,MOSESI
26/12/2021,3:20 pm,Sulbactomax 1.5g Inj.,Sulbactomax 1.5g Inj.,3,10350,900,MOSESI
26/12/2021,3:20 pm,P.P.F Inj.,P.P.F Inj.,3,3600,690,MOSESI
26/12/2021,3:22 pm,Lonart Tab 24s,Lonart Tab 24's,2,4800,850,KIKOISHAKA
26/12/2021,3:22 pm,Paracetamol tabs,Paracetamol tabs,2,5400,400,KIKOISHAKA
26/12/2021,2:43 pm,Septrine Tab 480mg 100s,Septrine Tab 480mg 100's,70,7000,4200,lillian
26/12/2021,2:43 pm,Paracetamol 1000s Pkt,Paracetamol 1000's Pkt,100,3500,1000,lillian
26/12/2021,2:43 pm,Menthomax plus,Menthomax plus,4,2000,720,lillian
26/12/2021,2:43 pm,Cough Linctus 1ltr,Cough Linctus 1ltr,1,4500,800,lillian
26/12/2021,2:43 pm,Cetrizine Tabs 100s,Cetrizine Tabs 100's,50,5000,4150,lillian
26/12/2021,2:43 pm,Limitless C-Zinc,Limitless C-Zinc,10,5000,0,lillian
26/12/2021,2:43 pm,Action Tabs 100s,Action Tabs 100's,2,400,206,lillian
26/12/2021,2:43 pm,Vitamin C tabs 100s,Vitamin C tabs 100's,10,1000,760,lillian
26/12/2021,3:15 pm,Septrine Tab 480mg 100s,Septrine Tab 480mg 100's,4,16000,1200,JimmyL
26/12/2021,3:15 pm,Lonart Tab 24s,Lonart Tab 24's,10,21500,1750,JimmyL
26/12/2021,3:12 pm,Metro Tab F/c 100s,Metro Tab F/c 100's,1,3200,250,MOSESI
26/12/2021,3:12 pm,Tigboderm Cream,Tigboderm Cream,2,5500,700,MOSESI
26/12/2021,3:12 pm,Paracetamol tabs,Paracetamol tabs,1,2700,200,MOSESI
26/12/2021,3:12 pm,Actinac Plus 20s,Actinac Plus 20's,1,4000,300,MOSESI
26/12/2021,3:12 pm,Aprazole Plus Powder 6mg,Aprazole Plus Powder 6mg,5,8000,2250,MOSESI
26/12/2021,3:06 pm,Lydia postpil tab 1s,Lydia postpil tab 1's,20,32000,1800,KIKOISHAKA
26/12/2021,3:06 pm,Metro Tab F/c 100s,Metro Tab F/c 100's,0.5,1600,125,KIKOISHAKA
26/12/2021,3:06 pm,Dexona Tabs 100s,Dexona Tabs 100's,0.5,1200,250,KIKOISHAKA
26/12/2021,3:06 pm,Cofta Tabs 100s,Cofta Tabs 100's,0.3,3150,390,KIKOISHAKA
26/12/2021,3:06 pm,Ampicillin Inj. 500mg Vial,Ampicillin Inj. 500mg Vial,5,5000,1750,KIKOISHAKA
26/12/2021,3:06 pm,Adhesive Tape Plaster 5cm (2),Adhesive Tape Plaster 5cm (2''),1,1750,100,KIKOISHAKA
26/12/2021,3:06 pm,Zinnia P cycle,Zinnia P cycle,1,3000,500,KIKOISHAKA
26/12/2021,3:06 pm,Brufen Tabs 100s,Brufen Tabs 100's,0.5,1350,325,KIKOISHAKA
26/12/2021,3:06 pm,Piroxicam Cadila Caps 100s,Piroxicam,0.5,1800,112.5,KIKOISHAKA
26/12/2021,3:06 pm,Vitamin C tabs 100s,Vitamin C tabs 100's,1,2700,800,KIKOISHAKA
26/12/2021,3:06 pm,Paracetamol tabs,Paracetamol tabs,2,5400,400,KIKOISHAKA
26/12/2021,3:06 pm,Chloramphenicol Caps 100s,Chloramphenicol Caps 100's,0.5,5750,500,KIKOISHAKA
26/12/2021,3:06 pm,Ampiclox Caps (India) 10x10,Ampiclox Caps (India) 10x10,1,11000,800,KIKOISHAKA
26/12/2021,3:06 pm,Cannula G24 (Y),Cannula G24 (Y),10,4500,1200,KIKOISHAKA
26/12/2021,3:06 pm,Gentamicin Inj. 40mg/2ml,Gentamicin Inj. 40mg/2ml,5,1750,1745,KIKOISHAKA
26/12/2021,3:00 pm,Medicloamp,Medicloamp,4,12800,1200,MOSESI
26/12/2021,1:00 pm,Metro Tab F/c 100s,Metro Tab F/c 100's,20,62000,3000,pharouk kaks
26/12/2021,2:38 pm,Medical Evelops (Paper),Medical Evelops (Paper),3,2100,450,pharouk kaks
26/12/2021,2:38 pm,Zaha tab 3s,Zaha tab 3's,3,13050,1050,pharouk kaks
26/12/2021,2:38 pm,Ibupar Tabs 10s,Ibupar Tabs 10's,3,3900,240,pharouk kaks
26/12/2021,2:38 pm,Malaria Test Kits,Malaria Test Kits,10,11000,11000,pharouk kaks
26/12/2021,2:38 pm,Paracetamol tabs,Paracetamol tabs,4,10800,800,pharouk kaks
26/12/2021,2:38 pm,Pillplan 30,Chainese Pill,5,21750,5083.333335,pharouk kaks
26/12/2021,2:38 pm,Ampiclox Caps (India) 10x10,Ampiclox Caps (India) 10x10,2,22000,1600,pharouk kaks
26/12/2021,1:05 pm,Scotts Emulsion Orange 100ml,Scotts Emulsion Orange 100ml,1,5800,291,KIKOISHAKA
26/12/2021,1:05 pm,Palaxin Ts,Palaxin Ts,10,85000,84733.334,KIKOISHAKA
26/12/2021,1:05 pm,Levofloxacin I.V,Levofloxacin I.V,10,35500,2000,KIKOISHAKA
26/12/2021,2:26 pm,Menthomax plus,Menthomax plus,2,1000,360,lillian
26/12/2021,2:26 pm,NEOSIDAR,FANSIDER,1,2000,1050,lillian
26/12/2021,2:26 pm,Paracetamol 1000s Pkt,Paracetamol 1000's Pkt,40,2000,1000,lillian
26/12/2021,2:26 pm,Lonart Tab 24s,Lonart Tab 24's,1,5000,2850,lillian
26/12/2021,1:05 pm,Duramox 500mg,Duramox,1,32000,2550,KIKOISHAKA
26/12/2021,1:05 pm,Flucamox Caps,Flucamox Caps,2,38000,2000,KIKOISHAKA
26/12/2021,2:34 pm,Ago Plus Caps,Ago Plus Caps,0.5,3500,450,pharouk kaks
26/12/2021,1:36 pm,Augmentin 625 mg,Augmentin 625 mg,0,0,0,CRISTOPHER
26/12/2021,1:36 pm,Infacol Syp,Infacol Syp,2,47000,1000,CRISTOPHER
26/12/2021,1:36 pm,Dopagon 2.5mg 20s,Dopagon 2.5mg 20'S,2,29000,2200,CRISTOPHER
26/12/2021,1:36 pm,Apcalis Tab,Apcalis Tab,3,60600,1200,CRISTOPHER
26/12/2021,1:36 pm,Coldcap Co-Pack 24s,Coldcap Co-Pack 24's,0,0,0,CRISTOPHER
26/12/2021,1:36 pm,Ambrodil Syrup 100ml,Ambrodil Syrup 100ml,4,20800,800,CRISTOPHER
26/12/2021,1:36 pm,Mosedin Tabs 10mg 20s,Mosedin Tabs 10mg,2,26000,976,CRISTOPHER
26/12/2021,1:36 pm,Cough Linctus 200ml,Cough Linctus 200ml,7,8400,350,CRISTOPHER
26/12/2021,1:36 pm,Cotrim 960mg 100s(Astra),Cotrim 960mg 100's (Astra),3,28500,2100,CRISTOPHER
26/12/2021,1:36 pm,Moov Cream,Moov,0,0,0,CRISTOPHER
26/12/2021,1:36 pm,Apidone Syp,Apidone Syp,6,96000,6000,CRISTOPHER
26/12/2021,1:36 pm,AmoxiClav denk 500mg/62.5,AmoxiClav denk 500mg/62.5,1,20400,1410,CRISTOPHER
26/12/2021,1:36 pm,Zaha tab 3s,Zaha tab 3's,7,29400,1400,CRISTOPHER
26/12/2021,1:36 pm,Dexona Tabs 100s,Dexona Tabs 100's,4,8600,1100,CRISTOPHER
26/12/2021,2:27 pm,Lonart Tab 24s,Lonart Tab 24's,5,12000,2125,MOSESI
26/12/2021,2:27 pm,Kiss Condom Classic,Condom,10,7000,2000,MOSESI
26/12/2021,2:27 pm,Ampiclox Caps (India) 10x10,Ampiclox Caps (India) 10x10,1,11000,800,MOSESI
26/12/2021,2:23 pm,Gentamicin Inj. 40mg/2ml,Gentamicin Inj. 40mg/2ml,3,1050,1047,KIKOISHAKA
26/12/2021,2:23 pm,Penegra Tabs 100mg 4s,Penegra Tabs 100mg 4's,1,3900,325,KIKOISHAKA
26/12/2021,2:23 pm,Ampiclox Caps (India) 10x10,Ampiclox Caps (India) 10x10,0.2,2200,160,KIKOISHAKA
26/12/2021,2:23 pm,Cetrizine Tabs 100s,Cetrizine Tabs 100's,0.5,1000,300,KIKOISHAKA
26/12/2021,2:23 pm,Nystatin Syrup 30ml,Nystatin Syrup 30ml,1,1900,300,KIKOISHAKA
26/12/2021,2:23 pm,Cannula G24 (Y),Cannula G24 (Y),3,1350,360,KIKOISHAKA
26/12/2021,2:23 pm,Examination Gloves,Examination Gloves,3,1500,300,KIKOISHAKA
26/12/2021,2:23 pm,HIV Test Kit,HIV Test Kit,2,3000,600,KIKOISHAKA
26/12/2021,2:23 pm,Cofta Tabs 100s,Cofta Tabs 100's,0.3,3150,390,KIKOISHAKA
26/12/2021,2:23 pm,Tinidazole Tab,Tinidazole Tab,0.2,1700,220,KIKOISHAKA
26/12/2021,2:23 pm,Lonart Tab 24s,Lonart Tab 24's,1,2400,425,KIKOISHAKA
26/12/2021,2:23 pm,Toff-Plus Caps,Toff-Plus Caps,0.5,4000,325,KIKOISHAKA
26/12/2021,2:23 pm,Vitamin B Inj.,Vitamin B Inj.,2,1600,600,KIKOISHAKA
26/12/2021,2:23 pm,Vitamin C tabs 100s,Vitamin C tabs 100's,1,2700,800,KIKOISHAKA
26/12/2021,2:18 pm,Azithro 500mg (Turkey),Azithro 500mg,5,15000,3500,lillian
26/12/2021,2:18 pm,Benylin with (C) Syp 100ml,Benylin with (C) Syp 100ml,1,25000,4000,lillian
26/12/2021,2:18 pm,Ampiclox Caps (India) 10x10,Ampiclox Caps (India) 10x10,0.5,5500,400,MOSESI
26/12/2021,2:18 pm,Vitamin B Complex,Vitamin B Complex,1,1700,500,MOSESI
26/12/2021,2:18 pm,Cannula G24 (Y),Cannula G24 (Y),9,4050,1080,MOSESI
26/12/2021,2:18 pm,Crepe Bandage 7.5cm,Crepe Bandage 7.5cm,2,2200,400,MOSESI
26/12/2021,2:18 pm,Brufen Tabs 100s,Brufen Tabs 100's,1,2700,650,MOSESI
26/12/2021,2:18 pm,Septrine Tab 480mg 100s,Septrine Tab 480mg 100's,1,4400,700,MOSESI
26/12/2021,2:18 pm,Syringe 2ml,Syringes 2ml,20,3300,400,MOSESI
26/12/2021,2:18 pm,Cephalexin syp 100ml,Cephalexin,2,5400,1000,MOSESI
26/12/2021,2:18 pm,Piritex Jr 60ml,Piritex Jr 60ml,2,6000,400,MOSESI
26/12/2021,2:18 pm,Cotrim-Syp 60ml,Cotrim-Syp 60ml,2,2200,500,MOSESI
26/12/2021,2:18 pm,Paracetamol 60ml (Mediphrm),Paracetamol 60ml (Mediphrm),2,2200,500,MOSESI
26/12/2021,2:18 pm,Tramadol Caps 10x10,Tramadol Caps 10x10,0.5,5000,600,MOSESI
26/12/2021,2:18 pm,Cephalexin Caps 250mg 100,Cephalaxin Caps 250mg 100',0.5,5250,500,MOSESI
26/12/2021,2:18 pm,Ceftriazone injection(c),Ceftriazone injection(c),10,10000,1000,MOSESI
26/12/2021,2:22 pm,Benylin with (C) Syp 100ml,Benylin with (C) Syp 100ml,6,126000,6000,JimmyL
26/12/2021,2:08 pm,Xerin Tabs 10s,Xerin,10,7000,3000,lillian
26/12/2021,2:08 pm,Unisten Cream,Unisten Cream,1,2000,800,lillian
26/12/2021,2:08 pm,Prednisolene Tabs 10x10,Prednisolene Tabs 10x10,20,2000,1520,lillian
26/12/2021,2:08 pm,Clavulin 1gm tab 14s,Clavulin 1gm tab 14's,6,15000,3600,lillian
26/12/2021,2:09 pm,Zithrox tabs 250mg 6s,Zithrox tabs 250mg 6's,1,6000,2500,pharouk kaks
26/12/2021,2:09 pm,Rhino Cold Tabs,Rhino Cold Tabs,2,1000,280,pharouk kaks
26/12/2021,2:09 pm,Sertraline 100mg Tabs 28s,Sertraline 100mg Tabs 28's,1,28000,8000,pharouk kaks
26/12/2021,2:09 pm,Giggles adult diapers XL,Diaper,1,62000,2000,pharouk kaks
26/12/2021,2:17 pm,Metro Tab F/c 100s,Metro Tab F/c 100's,5,15500,750,JimmyL
26/12/2021,2:17 pm,Zaha tabs 250mg 6s,Zaha tabs 250mg 6's,10,51000,2428.57143,JimmyL
26/12/2021,2:17 pm,Paracetamol 1000s Pkt,Paracetamol 1000's Pkt,1,25000,1000,JimmyL
26/12/2021,2:17 pm,Vitamin A 200.000 IU Caps 30s,Vitamin A 200.000 IU Caps 30's,1,12900,800,JimmyL
26/12/2021,2:17 pm,Coldafex Tab 200s,Coldafex Tab 200's,100,45000,1400,JimmyL
26/12/2021,2:16 pm,Xerin Tabs 10s,Xerin,7,28000,2100,JimmyL
26/12/2021,2:08 pm,Face Masks 50's,Face Masks 50's,20,4000,1000,KIKOISHAKA
26/12/2021,2:00 pm,Promethazine Inj.,Promethazine Inj.,4,4400,800,pharouk kaks
26/12/2021,2:03 pm,Metro Tab F/c 100s,Metro Tab F/c 100's,30,1500,570,lillian
26/12/2021,2:00 pm,Malaria Test Kits,Malaria Test Kits,25,27500,27500,MOSESI
26/12/2021,2:00 pm,Paracetamol tabs,Paracetamol tabs,0.5,1350,100,MOSESI
26/12/2021,2:00 pm,Ampiclox Caps (India) 10x10,Ampiclox Caps (India) 10x10,1,11000,800,MOSESI
26/12/2021,2:00 pm,Erythromycin Tabs 250mg,Erythromycin Tabs 250mg,1,10500,1300,MOSESI
26/12/2021,2:00 pm,Prednisolene Tabs 10x10,Prednisolene Tabs 10x10,1,2800,750,MOSESI
26/12/2021,2:00 pm,Piroxicam Cadila Caps 100s,Piroxicam,1,3600,225,MOSESI
26/12/2021,2:00 pm,Albendazole Tabs1s(Anthel),Albendazole Tabs1's(Anthel),10,4500,800,MOSESI
26/12/2021,2:00 pm,Toff-Plus Caps,Toff-Plus Caps,1,8000,650,MOSESI
26/12/2021,2:00 pm,Palaxin Ts,Palaxin Ts,1,8700,755,MOSESI
26/12/2021,1:57 pm,Prednisolene Tabs 10x10,Prednisolene Tabs 10x10,1,2800,750,KIKOISHAKA
26/12/2021,1:57 pm,Depin E Retard 20mg,Depin E Retard 20mg,1,3700,800,KIKOISHAKA
26/12/2021,1:57 pm,Actinac Plus 20s,Actinac Plus 20's,1,4000,300,KIKOISHAKA
26/12/2021,1:57 pm,AZY 500mg 3s,AZY 500mg 3's,4,7596,1796,KIKOISHAKA
26/12/2021,1:57 pm,Alcid Syrup 160ml,Alcid Syrup 160ml,3,9900,600,KIKOISHAKA
26/12/2021,1:57 pm,Hydrocortisone Inj 100mg,Hydrocortisone Inj 100mg,4,5200,600,KIKOISHAKA
26/12/2021,1:57 pm,Giving Sets,Giving Sets,5,2250,650,KIKOISHAKA
26/12/2021,1:57 pm,DNS IV,DNS IVCB,4,7600,1200,KIKOISHAKA
26/12/2021,1:57 pm,Cannula G24 (Y),Cannula G24 (Y),10,4500,1200,KIKOISHAKA
26/12/2021,2:00 pm,Cannula G24 (Y),Cannula G24 (Y),7,3150,840,pharouk kaks
26/12/2021,2:00 pm,Giving Sets,Giving Sets,3,1350,390,pharouk kaks
26/12/2021,2:00 pm,Normal Saline 500mls,Normal Saline 500mls,2,3400,400,pharouk kaks
26/12/2021,2:00 pm,R/L 500ml,R/L 500ml,3,5100,600,pharouk kaks
26/12/2021,2:00 pm,Artesunate Inj. 60ml,Artesunate Inj. 60ml,6,15300,1500,pharouk kaks
26/12/2021,1:39 pm,Rohisol Syp 15ml,Rohisol Syp 15ml,1,1900,300,KIKOISHAKA
26/12/2021,1:39 pm,Koff Go Syp,Koff Go Syp,1,3300,300,KIKOISHAKA
26/12/2021,1:39 pm,Piroxicam Cadila Caps 100s,Piroxicam,1,3600,225,KIKOISHAKA
26/12/2021,1:39 pm,Piritex with (C) 100ml,Piritex with (C) 100ml,1,4500,300,KIKOISHAKA
26/12/2021,1:39 pm,Always maxi(blue-pink),Always maxi(blue-pink),2 blue,5200,400,KIKOISHAKA
26/12/2021,1:39 pm,Panadol Extra 100s,Panadol Extra 100's,0.3,4140,357.3,KIKOISHAKA
26/12/2021,1:39 pm,Safelevo tabs 500mg 10s,Safelevo tabs 500mg 10's,1,3100,650,KIKOISHAKA
26/12/2021,1:39 pm,Zycel Caps 200mg,Zycel Caps 200mg,0.1,3750,100,KIKOISHAKA
26/12/2021,1:39 pm,Co-amoxiclav 625mg,Amoxiclav,1,10500,1950,KIKOISHAKA
26/12/2021,1:39 pm,Gabogola Syp,Gabogola Syp,1,2450,238.4616,KIKOISHAKA
26/12/2021,1:39 pm,Flucap Capsules,Flucap Capsules,0.3,3600,330,KIKOISHAKA
26/12/2021,1:39 pm,Sinurhon 20pks 6's,Sinurhon 20pks 6's,0.5,7500,500,KIKOISHAKA
26/12/2021,1:39 pm,Tramadol Caps 10x10,Tramadol Caps 10x10,0.5,5000,600,KIKOISHAKA
26/12/2021,1:39 pm,Clavulin Syrup 228mg/5ml,Clavulin Syrup 228mg/5ml,1,11500,1325,KIKOISHAKA
26/12/2021,1:39 pm,Dexona Tabs 100s,Dexona Tabs 100's,1,2400,525,KIKOISHAKA
26/12/2021,1:39 pm,Ago Plus Caps,Ago Plus Caps,0.5,3350,300,KIKOISHAKA
26/12/2021,1:39 pm,Toff-Plus Caps,Toff-Plus Caps,0.5,4000,325,KIKOISHAKA
26/12/2021,1:39 pm,PA 12(Paracetamol Sr) 1000mg 120s,PA 12(Paracetamol Sr) 1000mg 120's,1,4800,600,KIKOISHAKA
26/12/2021,1:39 pm,Probeta N Eye Drop,Probeta N Eye Drop,1,2950,116,KIKOISHAKA
26/12/2021,1:39 pm,Cetamol Syrup 60ml,Cetamol Syrup 60ml,1,2700,350,KIKOISHAKA
26/12/2021,1:39 pm,Dragon -Abacus,Dragon -Abacus,2,2800,300,KIKOISHAKA
26/12/2021,1:39 pm,Ambrodil Drops,Ambrodil Drops,2,8400,1084,KIKOISHAKA
26/12/2021,1:39 pm,Azithromycine Syp (Azaltic),Azithromycine Syp (Azaltic),1,2400,400,KIKOISHAKA
26/12/2021,1:39 pm,NEOSIDAR,FANSIDER,2,1900,200,KIKOISHAKA
26/12/2021,1:39 pm,Nystatin Syrup 30ml,Nystatin Syrup 30ml,1,1900,300,KIKOISHAKA
26/12/2021,1:39 pm,AZY 500mg 3s,AZY 500mg 3's,1,1899,449,KIKOISHAKA
26/12/2021,1:39 pm,Azithro 250mg (Swazi),Azithro 250mg (Swazi),2,4596,796,KIKOISHAKA
26/12/2021,1:39 pm,Crepe Bandage 5cm,Crepe Bandage 5cm,2,1600,340,KIKOISHAKA
26/12/2021,1:39 pm,Pillplan 30,Chainese Pill,2,9000,2333.333334,KIKOISHAKA
26/12/2021,1:39 pm,Cannula G24 (Y),Cannula G24 (Y),3,1350,360,KIKOISHAKA
26/12/2021,1:39 pm,Water for Inj. 10ml,Water for Inj. 10ml,5,900,225,KIKOISHAKA
26/12/2021,1:39 pm,Ceftriazone injection(c),Ceftriazone injection(c),2,2000,200,KIKOISHAKA
26/12/2021,1:39 pm,Pelox Tabs,Pelox Tabs,1,3750,150,KIKOISHAKA
26/12/2021,1:39 pm,Forcan 200mg Caps 5x4,Forcan 200mg Caps 5x4,0.2,2440,1430,KIKOISHAKA
26/12/2021,1:39 pm,Vitamin C tabs 100s,Vitamin C tabs 100's,1,2700,800,KIKOISHAKA
26/12/2021,1:39 pm,Flufed Tabs 10x10,Flufed Tabs 10x10,0.2,1960,260,KIKOISHAKA
26/12/2021,1:39 pm,Medical Evelops (Paper),Medical Evelops (Paper),3,2100,450,KIKOISHAKA
26/12/2021,1:39 pm,Prednisolene Tabs 10x10,Prednisolene Tabs 10x10,1,2800,750,KIKOISHAKA
26/12/2021,1:39 pm,Erythromycin Tabs 250mg,Erythromycin Tabs 250mg,0.5,5250,650,KIKOISHAKA
26/12/2021,1:39 pm,Cephalexin Caps 250mg 100,Cephalaxin Caps 250mg 100',1,10500,1000,KIKOISHAKA
26/12/2021,1:39 pm,Palaxin Tabs 9s,Palaxin Tabs 9s,1,7650,325,KIKOISHAKA
26/12/2021,1:39 pm,Palaxin Ts,Palaxin Ts,2,17400,17346.6668,KIKOISHAKA
26/12/2021,1:39 pm,Paracetamol tabs,Paracetamol tabs,1,2700,200,KIKOISHAKA
26/12/2021,1:39 pm,Lonart Tab 24s,Lonart Tab 24's,3,7200,1275,KIKOISHAKA
26/12/2021,1:00 pm,Piroxicam Caps 100s,Piroxicam Caps 100's,5,17250,2250,pharouk kaks
26/12/2021,1:00 pm,Lonart Tab 24s,Lonart Tab 24's,5,10750,875,pharouk kaks
26/12/2021,1:15 pm,Eno Scht 48,Eno Scht 48,1,500,155,lillian
26/12/2021,1:15 pm,Zink Sulphate 20mg,Zink Sulphate 20mg,10,2000,1500,lillian
26/12/2021,1:15 pm,Prednisolene Tabs 10x10,Prednisolene Tabs 10x10,20,2000,1520,lillian
26/12/2021,1:15 pm,Nasatab Tabs 100s,Nasatab Tabs 100's,10,4000,1700,lillian
26/12/2021,1:15 pm,Zaha tabs 250mg 6s,Zaha tabs 250mg 6's,12,12000,1800,lillian
26/12/2021,1:15 pm,Ocid Caps 10x10,Ocid Caps 10x10,1,200,159,lillian
26/12/2021,1:15 pm,Erythromycin Tabs 250mg,Erythromycin Tabs 250mg,5,1000,515,lillian
26/12/2021,1:19 pm,Azithro 500mg (Turkey),Azithro 500mg,8,54400,2400,pharouk kaks
26/12/2021,1:19 pm,Dazel Kit,Dazel Kit,4,46000,1200,pharouk kaks
26/12/2021,1:19 pm,Palaxin Ts,Palaxin Ts,3,25200,25120.0002,pharouk kaks
26/12/2021,1:19 pm,Candiderm Cream 15 Mg,Candiderm Cream 15 Mg,10,44500,2200,pharouk kaks
26/12/2021,1:19 pm,Chloramphenicol Caps 100s,Chloramphenicol Caps 100's,3,33000,1500,pharouk kaks
26/12/2021,1:19 pm,Lonart Tab 24s,Lonart Tab 24's,30,64500,5250,pharouk kaks
26/12/2021,1:19 pm,Clavulin Tabs 625mg 14s,Clavulin Tabs 625mg 14'S,2,48000,1566,pharouk kaks
26/12/2021,1:19 pm,Propranolol 40mg 100s,Propranolol 40mg 100's,3,11400,900,pharouk kaks
26/12/2021,1:19 pm,Piroxicam Caps 100s,Piroxicam Caps 100's,10,34500,4500,pharouk kaks
26/12/2021,1:16 pm,MCG,MCG,3,10800,2100,KIKOISHAKA
26/12/2021,1:16 pm,Amoxicillin Caps 250mg 10x10,Amoxicillin Caps 250mg 10x10,3,17700,300,KIKOISHAKA
26/12/2021,1:16 pm,Zyncet Syp 60ml,Zyncet Syp 60ml,2,7200,400,KIKOISHAKA
26/12/2021,1:16 pm,Panadol Extra 100s,Panadol Extra 100's,1,13500,890.9091,KIKOISHAKA
26/12/2021,12:50 pm,Cetrizine Tabs 100s,Cetrizine Tabs 100's,10,17000,3000,pharouk kaks
26/12/2021,1:13 pm,Piroxicam Caps 100s,Piroxicam Caps 100's,0.5,1800,300,pharouk kaks
26/12/2021,1:13 pm,Toractin Tabs 100s,Toractin Tabs 100's,0.5,2900,200,pharouk kaks
26/12/2021,1:13 pm,Adhesive Plaster 2.5 cm 1,Adhesive Plaster 2.5 cm 1'',1,1300,325,pharouk kaks
26/12/2021,1:13 pm,Loperamide Caps 100s,Loperamide Caps 100's,0.5,1400,300,pharouk kaks
26/12/2021,1:13 pm,Cough Linctus 200ml,Cough Linctus 200ml,3,3900,450,pharouk kaks
